Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
High,426210,Adobe Flash Player removeMovieClip 方法释放后重利用漏洞,NA,CVE-2015-8641,CNNVD-201512-618,APSB16-01,2019-04-28,2022-11-17,
High,3373939,勒索软件 Mespinoza：visual-translator.xyz,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370378,矿池域名：herominers.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370408,矿池域名：herominers.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370409,矿池域名：herominers.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,710460,Oria Gridx CVE-2020-19625远程代码执行漏洞,Gridx project,CVE-2020-19625,CNNVD-202103-1554,NA,2022-11-17,2022-11-17,
High,3370945,矿池域名：bitpool.ro,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370036,矿池域名：uupool.cn,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370942,矿池域名：k1pool.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3373545,勒索软件 IcedID：tenpounds.top,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370113,矿池域名：minergate.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,699770,WordPress BuddyPress CVE-2021-21389远程代码执行漏洞,Buddypress,CVE-2021-21389,CNNVD-202103-1521,NA,2022-11-17,2022-11-17,
High,556530,Adobe Acrobat and Reader CVE-2020-3752 缓冲区错误漏洞,NA,CVE-2020-3752,CNNVD-202002-636,NA,2022-11-17,2022-11-17,
High,3370214,矿池域名：herominers.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370212,矿池域名：zpool.ca,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,521380,Adobe Acrobat 和 Reader CVE-2019-8098 内存损坏漏洞,NA,CVE-2019-8098,CNNVD-201908-789,NA,2022-11-17,2022-11-17,
High,3370402,矿池域名：dwarfpool.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370400,矿池域名：dwarfpool.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370406,矿池域名：herominers.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370404,矿池域名：feipool.xyz,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370405,矿池 MsraMiner：etionz.com,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3370058,矿池域名：uupool.cn,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3372765,勒索软件 CobaltStrike：powershell.services,NA,NA,NA,NA,2022-11-17,2022-11-17,
High,3373765,勒索软件 OnePercent：applockkeep.xyz,NA,NA,NA,NA,2022-11-17,2022-11-17,
Medium,661780,Google Chrome CVE-2020-6554释放后重用漏洞,Google,CVE-2020-6554,CNNVD-202008-372,NA,2022-11-17,2022-11-17,
Medium,706190,Google Chrome CVE-2021-21150 释放后重利用漏洞,Fedoraproject,CVE-2021-21150,CNNVD-202102-1278,NA,2022-11-17,2022-11-17,
Medium,709440,Google Chrome CVE-2020-6543释放后重用漏洞,Google,CVE-2020-6543,CNNVD-202008-395,NA,2022-11-17,2022-11-17,
Medium,713310,OneDev平台预认证访问token泄露漏洞,Onedev project,CVE-2021-21246,CNNVD-202101-1286,NA,2022-11-17,2022-11-17,
Medium,655400,Shopware CVE-2019-12799 远程代码执行漏洞,Shopware,CVE-2019-12799,CNNVD-201906-581,NA,2021-11-01,2022-11-17,
Medium,6152805,跨站脚本的尝试 - 存在于HTTP Host中,NA,NA,NA,NA,2021-09-17,2022-11-17,
Medium,6149802,跨站脚本攻击 - 存在于HTTP Payload中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152403,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6151600,跨站脚本攻击 - 基于客户端的攻击,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152405,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152404,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6150602,跨站脚本攻击 - 存在于HTTP Referer中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152401,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152103,跨站脚本攻击 - 编码攻击,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,660990,Adobe InDesign CVE-2020-9730 内存损坏漏洞,NA,CVE-2020-9730,CNNVD-202009-520,NA,2022-11-17,2022-11-17,
Medium,709440,Google Chrome CVE-2020-6543释放后重用漏洞,Google,CVE-2020-6543,CNNVD-202008-395,NA,2022-11-17,2022-11-17,
Medium,619530,LimeSurvey CVE-2020-11456跨站脚本漏洞,Limesurvey,CVE-2020-11456,CNNVD-202004-016,NA,2022-11-17,2022-11-17,
Medium,657340,Google Chrome CVE-2020-6398 内存损坏漏洞,"Opensuse,Google",CVE-2020-6398,CNNVD-202002-382,NA,2022-11-17,2022-11-17,
Medium,713310,OneDev平台预认证访问token泄露漏洞,Onedev project,CVE-2021-21246,CNNVD-202101-1286,NA,2022-11-17,2022-11-17,
Medium,657320,Joomla! 访问控制不当漏洞,Joomla,CVE-2020-10239,CNNVD-202003-638,NA,2022-11-17,2022-11-17,
Medium,285290,WordPress Download Manager插件file_download.php任意文件下载漏洞,Wpdownloadmanager,CVE-2014-8585,CNNVD-201410-1371,NA,2017-06-30,2022-11-17,
Medium,345740,华为iEMP平台Combo接口目录遍历漏洞,NA,NA,NA,NA,2017-06-30,2022-11-17,
Medium,344710,IBM WebSphere应用服务SIP处理拒绝服务漏洞,Ibm,CVE-2016-2960,CNNVD-201608-063,NA,2017-06-30,2022-11-17,
Medium,332920,ONT Web模块Cookies字段缓冲区溢出漏洞,NA,NA,NA,NA,2017-06-30,2022-11-17,
Medium,7950,GNU Tar PAX 扩展头部处理缓冲区溢出漏洞,Gnu,CVE-2006-0300,CNNVD-200602-370,NA,2017-06-30,2022-11-17,
Medium,41300,Squid代理HTCP数据包处理拒绝服务漏洞,Squid-cache,CVE-2010-0639,CNNVD-201002-154,SQUID-2010:2,2017-06-30,2022-11-17,
Medium,285120,LiteCart search.php跨站脚本漏洞,Litecart,CVE-2014-7183,CNNVD-201410-1173,NA,2017-08-01,2022-11-17,
Medium,265170,WordPress Easy Banners插件easy-banners.php跨站脚本漏洞,Easy banners plugin project,CVE-2014-4723,CNNVD-201407-193,NA,2017-08-01,2022-11-17,
Medium,78650,Adobe Flash插件Transparent对象点击事件劫持漏洞,NA,CVE-2013-2866,CNNVD-201306-366,APSB10-20,2017-08-01,2022-11-17,
Medium,77900,Squid中HTTP Host头部端口处理过程拒绝服务漏洞,Squid-cache,CVE-2013-4123,CNNVD-201307-290,SQUID-2013:3,2017-08-01,2022-11-17,
Medium,52680,Apache HTTPD错误代码400 httpOnly Cookie处理信息泄露漏洞,Apache,"CVE-2012-0053,CVE-2012-0053...",CNNVD-201201-403,NA,2017-08-01,2022-11-17,
Medium,42300,Apple CUPS gif_read_lzw堆溢出漏洞,Apple,CVE-2011-3170,CNNVD-201108-370,NA,2017-08-01,2022-11-17,
Medium,4770,McAfee ePolicy Orchestrator Framework Services格式化字符串漏洞,Mcafee,CVE-2008-1357,CNNVD-200803-250,NA,2017-08-01,2022-11-17,
Medium,66200,Wordcircle index.php password参数SQL注入漏洞,Wordcircle,CVE-2006-0205,CNNVD-200601-144,NA,2019-10-25,2022-11-17,
Medium,504420,AppServ Open Project CVE-2006-0125 远程文件包含漏洞,Appserv open project,CVE-2006-0125,CNNVD-200601-071,NA,2019-07-04,2022-11-17,
Medium,489520,Cisco Firepower Management Center CVE-2019-1642 跨站脚本攻击漏洞,Cisco,CVE-2019-1642,CNNVD-201901-856,NA,2019-11-30,2022-11-17,
Medium,561230,Microsoft Windows CLFS驱动权限提升,Microsoft,"CVE-2020-0657,CVE-2020-0658","CNNVD-202002-500,CNNVD-202002-502",NA,2020-06-04,2022-11-17,
Medium,570281,跨站脚本攻击尝试,NA,NA,NA,NA,2020-06-24,2022-11-17,
Medium,541230,Umbraco CMS 8.2.2 跨站请求伪造漏洞,Umbraco,CVE-2020-7210,CNNVD-202001-1035,NA,2020-02-28,2022-11-17,
Medium,560270,Jenkins Ansible Tower插件CVE-2019-10310信息泄露,Jenkins,CVE-2019-10310,CNNVD-201904-1331,NA,2020-06-04,2022-11-17,
Medium,559630,FortiOS SSL VPN未正确认证漏洞,Fortinet,CVE-2018-13382,CNNVD-201905-1025,NA,2020-06-04,2022-11-17,
Medium,495901,Jenkins Script Security Plugin Authenticated远程代码执行漏洞,"Redhat,Jenkins","CVE-2019-1003000,CVE-2019-1...","CNNVD-201901-777,CNNVD-201901-778",NA,2019-12-20,2022-11-17,
Medium,325710,SearchBlox CVE-2015-3422跨站脚本漏洞,Searchblox,CVE-2015-3422,CNNVD-201506-327,NA,2019-04-28,2022-11-17,
Medium,349310,Adobe Flash Player Transform ColorTranform Getter信息泄露漏洞,NA,CVE-2016-4232,CNNVD-201607-289,NA,2019-04-28,2022-11-17,
Medium,448450,Axis IP Cameras CVE-2018-10658拒绝服务漏洞,NA,CVE-2018-10658,CNNVD-201806-1228,NA,2018-07-06,2022-11-17,
Medium,443570,IBM QRadar SIEM 身份验证绕过漏洞,Ibm,CVE-2018-1418,CNNVD-201804-1475,NA,2018-07-06,2022-11-17,
Medium,424680,FancyFon FAMOC 跨站脚本漏洞,Fancyfon,CVE-2015-1512,CNNVD-201502-033,NA,2019-04-28,2022-11-17,
Medium,464030,Sophos Web Protection Appliance CVE-2013-2641 文件信息泄露漏洞,NA,CVE-2013-2641,CNNVD-201304-060,NA,2019-04-28,2022-11-17,
Medium,466890,Adobe Acrobat and Reader CVE-2018-15956越界读漏洞,NA,CVE-2018-15956,CNNVD-201810-367,NA,2019-04-28,2022-11-17,
Medium,471020,WordPress Arigato Autoresponder and Newsletter CVE-2018-1002000 SQL注入漏洞,Kibokolabs,CVE-2018-1002000,CNNVD-201809-927,NA,2019-04-28,2022-11-17,
Medium,694260,Kyan网络监控设备run.php远程命令执行漏洞,NA,NA,NA,NA,2021-08-09,2022-11-17,
Medium,629850,moziloCMS 2.0 存储型XSS,NA,NA,NA,NA,2021-07-30,2022-11-17,
Medium,581301,FCKeditor文件上传路径连接尝试,NA,NA,NA,NA,2021-07-30,2022-11-17,
Medium,600140,Jenkins CVS 插件跨站请求伪造,Jenkins,CVE-2020-2184,CNNVD-202005-181,NA,2020-11-06,2022-11-17,
High,3360265,APT40域名：cdigroups.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360269,APT40域名：kAty197.chickenkiller.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360268,APT40域名：goo2k88yyh2.chickenkiller.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360267,APT40域名：ens-smithjonathan.rhcloud.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360286,APT40域名：cargillnotice.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,490854,Nessus 扫描器: WEB 服务探测,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,556640,frp通信流量 (连接成功),NA,NA,NA,NA,2020-05-08,2023-11-03,
High,571480,RDP服务探测或攻击尝试,NA,NA,NA,NA,2020-07-10,2023-11-03,
High,592900,Oracle WebLogic Server 管理控制台恶意java程序上传,NA,NA,NA,NA,2020-11-20,2023-11-03,
High,546821,dnscat DNS 隧道通信,NA,NA,NA,NA,2020-04-03,2023-11-03,
High,1000303,Medusa SSH 认证暴力破解,NA,NA,NA,NA,2020-04-03,2023-11-03,
High,496450,elFinder PHP Connector CVE-2019-9194 命令注入漏洞,Std42,CVE-2019-9194,CNNVD-201902-962,NA,2019-12-20,2023-11-03,
High,501290,AIS Logistics ESEL-Server CVE-2019-10123 SQL注入和命令执行漏洞,NA,CVE-2019-10123,CNNVD-201904-1315,NA,2019-07-04,2023-11-03,
High,503860,IBM WAS NETWK DEPLOY数据反序列化远程代码注入漏洞,"Bmc,Ibm","CVE-2019-4279,CVE-2019-8352","CNNVD-201905-693,CNNVD-201905-821",NA,2019-07-04,2023-11-03,
High,519300,Adobe Acrobat Reader CVE-2019-8046 缓冲区溢出漏洞,NA,CVE-2019-8046,CNNVD-201908-786,NA,2019-09-21,2023-11-03,
High,525420,PHP恶意Shell流量,NA,NA,NA,NA,2019-09-29,2023-11-03,
High,525421,PHP恶意Shell流量(攻击成功),NA,NA,NA,NA,2019-09-29,2023-11-03,
High,523650,Enigma NMS CVE-2019-16072 OS 命令注入漏洞,Netsas,CVE-2019-16072,CNNVD-202003-1242,NA,2019-11-30,2023-11-03,
High,496050,SYSTORME ISG CVE-2019-7383 命令注入漏洞,NA,CVE-2019-7383,CNNVD-201902-615,NA,2019-12-06,2023-11-03,
High,496220,Raisecom Technology GPON-ONU HT803G-07 CVE-2019-7384 命令注入漏洞,Raisecom,CVE-2019-7384,CNNVD-201902-617,NA,2019-12-06,2023-11-03,
High,496230,Raisecom Technology GPON-ONU HT803G-07 CVE-2019-7385 命令注入漏洞,Raisecom,CVE-2019-7385,CNNVD-201902-619,NA,2019-12-06,2023-11-03,
High,499240,Grandstream GWN7000 Devices CVE-2019-10656 命令注入漏洞,NA,CVE-2019-10656,CNNVD-201903-1221,NA,2019-12-06,2023-11-03,
High,499270,Grandstream UCM6204 Devices CVE-2019-10662 命令注入漏洞,NA,CVE-2019-10662,CNNVD-201903-1226,NA,2019-12-06,2023-11-03,
High,500230,Verizon FiOS Router Authenticated CVE-2019-3914 命令注入漏洞,NA,CVE-2019-3914,CNNVD-201904-579,NA,2019-12-06,2023-11-03,
High,501830,Barco/AWIND OEM Presentation Platform CVE-2019-3929 远程命令注入漏洞,NA,CVE-2019-3929,CNNVD-201904-1386,NA,2019-12-06,2023-11-03,
High,503830,Billion 5200W-T CVE-2017-18369 未经身份验证的命令注入漏洞,NA,CVE-2017-18369,CNNVD-201905-073,NA,2019-12-06,2023-11-03,
High,512440,HP Smart Storage Administrator CVE-2016-8523 远程命令注入漏洞,Hp,CVE-2016-8523,CNNVD-201702-264,NA,2019-12-06,2023-11-03,
High,514430,ThinStation CGI CVE-2019-12771 命令注入漏洞,Thinstation project,CVE-2019-12771,CNNVD-201906-290,NA,2019-12-06,2023-11-03,
High,517080,Citrix SD-WAN Center CVE-2019-12986 未经身份验证的命令注入漏洞,Citrix,CVE-2019-12986,CNNVD-201907-624,NA,2019-12-06,2023-11-03,
High,517110,Citrix SD-WAN Center CVE-2019-12990 未经身份验证的目录遍历漏洞,Citrix,CVE-2019-12990,CNNVD-201907-616,NA,2019-12-06,2023-11-03,
High,518830,SunNet WMPro eLearning System CVE-2019-11062 命令注入漏洞,Sun.net,CVE-2019-11062,CNNVD-201907-663,NA,2019-12-06,2023-11-03,
High,706430,Oracle Business Intelligence Publisher CVE-2021-2391 JNDI注入漏洞,Oracle,CVE-2021-2391,CNNVD-202107-1346,NA,2021-12-09,2023-11-03,
High,707770,Oracle Business Intelligence Publisher CVE-2021-2396 JNDI注入漏洞,Oracle,CVE-2021-2396,CNNVD-202107-1334,NA,2021-12-09,2023-11-03,
High,3360328,CnC域名：BlackMoon: jincpay.com,NA,NA,NA,NA,2022-03-31,2023-11-03,
High,3360326,CnC域名：Virut: ilo.brenz.pl,NA,NA,NA,NA,2022-03-31,2023-11-03,
High,3360325,CnC域名：Virut: ant.trenz.pl,NA,NA,NA,NA,2022-03-31,2023-11-03,
High,716430,Spring Cloud Function SPEL 表达式注入漏洞,Vmware,CVE-2022-22963,CNNVD-202203-2641,NA,2022-03-31,2023-11-03,
High,3360344,CnC域名：Trojan: Double-gun: ahl.echoit1.com,NA,NA,NA,NA,2022-05-24,2023-11-03,
High,3360347,CnC域名：IRCBot:rohgoruhgsorhugih.ru,NA,NA,NA,NA,2022-05-24,2023-11-03,
High,3360274,APT40域名：pacifichydrologic.org,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360275,APT40域名：philstarnotice.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360276,APT40域名：porndec143.chickenkiller.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360270,APT40域名：masterroot.pw,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360272,APT40域名：onlinenewspapers.club,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,490857,Nessus 扫描器: WEB 服务探测,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360317,APT40域名：trafficeco.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360315,APT40域名：thrivedataview.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360314,APT40域名：thestar.live,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,3360313,APT40域名：teledyneinstrument.com,NA,NA,NA,NA,2021-08-09,2023-11-03,
High,674720,宏电H8922工业路由 CVE-2021-28151 命令注入漏洞,NA,CVE-2021-28151,CNNVD-202105-281,NA,2021-09-06,2023-11-03,
Medium,510460,Zoho ManageEngine ServiceDesk Plus CVE-2019-12543 跨站脚本攻击漏洞,Zohocorp,CVE-2019-12543,CNNVD-201906-100,NA,2019-11-30,2022-11-17,
Medium,6104503,跨站脚本攻击尝试 - 存在于HTTP Referer中,NA,NA,NA,NA,2019-04-28,2022-11-17,
Medium,653550,Adobe Acrobat Pro DC CVE-2021-21060 信息泄露漏洞,NA,CVE-2021-21060,CNNVD-202102-750,NA,2021-03-08,2022-11-17,
Medium,519650,Redis HyperLogLog hllSparseToDense堆溢出漏洞,"Redhat,Redislabs",CVE-2019-10192,CNNVD-201907-562,NA,2020-09-25,2022-11-17,
Medium,560270,Jenkins Ansible Tower插件CVE-2019-10310信息泄露,Jenkins,CVE-2019-10310,CNNVD-201904-1331,NA,2020-06-04,2022-11-17,
Medium,559630,FortiOS SSL VPN未正确认证漏洞,Fortinet,CVE-2018-13382,CNNVD-201905-1025,NA,2020-06-04,2022-11-17,
Medium,561230,Microsoft Windows CLFS驱动权限提升,Microsoft,"CVE-2020-0657,CVE-2020-0658","CNNVD-202002-500,CNNVD-202002-502",NA,2020-06-04,2022-11-17,
Medium,570281,跨站脚本攻击尝试,NA,NA,NA,NA,2020-06-24,2022-11-17,
Medium,479560,Adobe Acrobat Reader CVE-2018-16042 安全绕过漏洞,NA,CVE-2018-16042,CNNVD-201812-591,NA,2019-12-20,2022-11-17,
Medium,479480,Adobe Acrobat和Reader CVE-2018-16034越界读取漏洞,NA,CVE-2018-16034,CNNVD-201812-562,NA,2019-12-20,2022-11-17,
Medium,499100,MS Windows luafv Virtualization Handling CVE-2019-0731 权限提升漏洞,Microsoft,CVE-2019-0731,CNNVD-201904-356,NA,2019-12-20,2022-11-17,
Medium,539830,Pivotal RabbitMQ X-Reason HTTP Header拒绝服务漏洞,"Redhat,Pivotal software",CVE-2019-11287,CNNVD-201911-1307,NA,2020-02-28,2022-11-17,
Medium,68120,Microsoft Internet Explorer Frameset内存损坏漏洞,Microsoft,CVE-2006-3637,CNNVD-200608-099,NA,2017-06-30,2022-11-17,
Medium,7950,GNU Tar PAX 扩展头部处理缓冲区溢出漏洞,Gnu,CVE-2006-0300,CNNVD-200602-370,NA,2017-06-30,2022-11-17,
Medium,317190,WordPress TheCartPress Plugin 1.3.9 远程安全绕过漏洞,Thecartpress,CVE-2015-3302,CNNVD-201801-037,NA,2017-06-30,2022-11-17,
Medium,353690,趋势科技Smart Protection Server admin_notification.php命令注入漏洞,Trend micro,CVE-2016-6267,CNNVD-201609-349,NA,2017-06-30,2022-11-17,
Medium,331160,Oracle Application Testing套件ActionServlet认证绕过漏洞,Oracle,CVE-2016-0487,CNNVD-201601-474,NA,2017-06-30,2022-11-17,
Medium,299560,赛门铁克数据中心安全SQL注入漏洞,"Symantec,Broadcom",CVE-2014-7289,CNNVD-201501-403,NA,2017-08-01,2022-11-17,
Medium,396500,HPE Intelligent Management Center mibFileServlet目录遍历漏洞,Hp,CVE-2017-12559,CNNVD-201712-601,NA,2017-11-23,2022-11-17,
Medium,8180,Microsoft Windows 媒体服务Logging ISAPI缓冲区溢出,Microsoft,CVE-2003-0227,CNNVD-200306-029,NA,2017-08-01,2022-11-17,
Medium,4770,McAfee ePolicy Orchestrator Framework Services格式化字符串漏洞,Mcafee,CVE-2008-1357,CNNVD-200803-250,NA,2017-08-01,2022-11-17,
Medium,6149802,跨站脚本攻击 - 存在于HTTP Payload中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152403,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6151600,跨站脚本攻击 - 基于客户端的攻击,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152405,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152404,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152103,跨站脚本攻击 - 编码攻击,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,611510,Kentico CMS CVE-2019-19493跨站脚本攻击,Kentico,CVE-2019-19493,CNNVD-201912-012,NA,2021-10-18,2022-11-17,
Medium,6152800,跨站脚本的尝试 - 存在于HTTP Host中,NA,NA,NA,NA,2021-09-17,2022-11-17,
Medium,6150602,跨站脚本攻击 - 存在于HTTP Referer中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152401,跨站脚本攻击 - 存在于HTTP RawMime中,NA,NA,NA,NA,2021-08-24,2022-11-17,
Medium,6152802,跨站脚本的尝试 - 存在于HTTP Host中,NA,NA,NA,NA,2021-09-17,2022-11-17,
Medium,602130,MonoCMS Blog 1.0 CVE-2020-25986跨站请求伪造,Monocms,CVE-2020-25986,CNNVD-202010-001,NA,2021-11-16,2022-11-17,
Medium,722990,WordPress Visual Form Builder 插件信息泄露漏洞,Vfbpro,CVE-2022-0140,CNNVD-202204-3151,NA,2022-08-29,2022-11-17,
Medium,3100191,信息泄露：访问敏感文件,NA,NA,NA,NA,2022-07-11,2022-11-17,
Medium,660990,Adobe InDesign CVE-2020-9730 内存损坏漏洞,NA,CVE-2020-9730,CNNVD-202009-520,NA,2022-11-17,2022-11-17,
Medium,661780,Google Chrome CVE-2020-6554释放后重用漏洞,Google,CVE-2020-6554,CNNVD-202008-372,NA,2022-11-17,2022-11-17,
Medium,706190,Google Chrome CVE-2021-21150 释放后重利用漏洞,Fedoraproject,CVE-2021-21150,CNNVD-202102-1278,NA,2022-11-17,2022-11-17,
Medium,619530,LimeSurvey CVE-2020-11456跨站脚本漏洞,Limesurvey,CVE-2020-11456,CNNVD-202004-016,NA,2022-11-17,2022-11-17,
Medium,657340,Google Chrome CVE-2020-6398 内存损坏漏洞,"Opensuse,Google",CVE-2020-6398,CNNVD-202002-382,NA,2022-11-17,2022-11-17,
Medium,581301,FCKeditor文件上传路径连接尝试,NA,NA,NA,NA,2021-07-30,2022-11-17,
Medium,629850,moziloCMS 2.0 存储型XSS,NA,NA,NA,NA,2021-07-30,2022-11-17,
Medium,655400,Shopware CVE-2019-12799 远程代码执行漏洞,Shopware,CVE-2019-12799,CNNVD-201906-581,NA,2021-11-01,2022-11-17,
Medium,6152805,跨站脚本的尝试 - 存在于HTTP Host中,NA,NA,NA,NA,2021-09-17,2022-11-17,
Medium,3350115,僵尸网络:injectpyinc 与 msr,NA,NA,NA,NA,2021-11-30,2022-11-17,
Medium,623510,Trend Micro IMSVA 跨站请求伪造漏洞,NA,CVE-2020-27016,CNNVD-202011-336,NA,2021-11-25,2022-11-17,
Medium,718840,Thinkphp 5.1.37反序列化漏洞,NA,NA,NA,NA,2022-05-24,2022-11-17,
Medium,713100,Apache APISIX Dashboard CVE-2021-45232 未授权访问漏洞,Apache,CVE-2021-45232,CNNVD-202112-2629,NA,2022-02-15,2022-11-17,
Medium,3350117,僵尸网络: stellarstealer,NA,NA,NA,NA,2021-12-17,2022-11-17,
Medium,722410,DedeCMS CVE-2022-34531 远程命令执行漏洞,Dedecms,CVE-2022-34531,CNNVD-202207-2794,NA,2022-08-02,2022-11-17,
Medium,561230,Microsoft Windows CLFS驱动权限提升,Microsoft,"CVE-2020-0657,CVE-2020-0658","CNNVD-202002-500,CNNVD-202002-502",NA,2020-06-04,2022-11-17,
Medium,591700,phpStudy nginx 文件解析漏洞,NA,NA,NA,NA,2020-09-18,2022-11-17,
Medium,650960,Google Chrome 内存损坏漏洞,Google,CVE-2019-13735,CNNVD-201912-379,NA,2022-11-17,2022-11-17,
Medium,712780,Delta工业自动化DOPSsoft CVE-2021-38406内存损坏漏洞,Deltaww,CVE-2021-38406,CNNVD-202109-541,NA,2022-11-17,2022-11-17,
Medium,706250,Google Chrome CVE-2021-21160 缓冲区溢出漏洞,Google,CVE-2021-21160,CNNVD-202103-298,NA,2022-11-17,2022-11-17,
Medium,646110,Microsoft Azure 栈混淆漏洞,Microsoft,CVE-2019-1234,CNNVD-201911-591,NA,2022-11-17,2022-11-17,
Medium,657320,Joomla! 访问控制不当漏洞,Joomla,CVE-2020-10239,CNNVD-202003-638,NA,2022-11-17,2022-11-17,
Medium,709440,Google Chrome CVE-2020-6543释放后重用漏洞,Google,CVE-2020-6543,CNNVD-202008-395,NA,2022-11-17,2022-11-17,
Medium,713310,OneDev平台预认证访问token泄露漏洞,Onedev project,CVE-2021-21246,CNNVD-202101-1286,NA,2022-11-17,2022-11-17,
Medium,7950,GNU Tar PAX 扩展头部处理缓冲区溢出漏洞,Gnu,CVE-2006-0300,CNNVD-200602-370,NA,2017-06-30,2022-11-17,
Medium,72060,SAP Internet Transaction Server 信息泄露,Sap,CVE-2003-0747,CNNVD-200310-069,NA,2017-06-30,2022-11-17,
